fact_id,employee_id,project_id,kpi_id,evaluation_date,kpi_value,kpi_target,status_pencapaian
385862,42,15,7,2024-09-16,93.79,88.0,Tercapai
385863,42,15,8,2024-09-16,98.0,80.0,Tercapai
385864,42,15,9,2024-09-16,92.53,90.0,Tercapai
385865,42,15,10,2024-09-16,91.82,72.0,Tercapai
385866,42,15,11,2024-09-16,98.0,83.0,Tercapai
385867,42,15,12,2024-09-16,91.21,88.0,Tercapai
385868,42,15,13,2024-09-16,91.43,78.0,Tercapai
385869,42,15,14,2024-09-16,86.78,85.0,Tercapai
385870,42,15,15,2024-09-16,91.69,82.0,Tercapai
385871,42,15,1,2024-10-19,92.28,80.0,Tercapai
385872,42,15,2,2024-10-19,94.71,80.0,Tercapai
385873,42,15,3,2024-10-19,94.22,82.0,Tercapai
385874,42,15,4,2024-10-19,87.79,85.0,Tercapai
385875,42,15,5,2024-10-19,83.52,85.0,Tidak Tercapai
385876,42,15,6,2024-10-19,89.33,75.0,Tercapai
385877,42,15,7,2024-10-19,94.43,88.0,Tercapai
385878,42,15,8,2024-10-19,93.28,80.0,Tercapai
385879,42,15,9,2024-10-19,95.26,90.0,Tercapai
385880,42,15,10,2024-10-19,88.84,72.0,Tercapai
385881,42,15,11,2024-10-19,98.0,83.0,Tercapai
385882,42,15,12,2024-10-19,94.74,88.0,Tercapai
385883,42,15,13,2024-10-19,91.1,78.0,Tercapai
385884,42,15,14,2024-10-19,88.66,85.0,Tercapai
385885,42,15,15,2024-10-19,91.81,82.0,Tercapai
385886,42,25,1,2025-08-22,96.3,80.0,Tercapai
385887,42,25,2,2025-08-22,89.93,80.0,Tercapai
385888,42,25,3,2025-08-22,88.55,82.0,Tercapai
385889,42,25,4,2025-08-22,86.93,85.0,Tercapai
385890,42,25,5,2025-08-22,92.46,85.0,Tercapai
385891,42,25,6,2025-08-22,94.5,75.0,Tercapai
385892,42,25,7,2025-08-22,93.13,88.0,Tercapai
385893,42,25,8,2025-08-22,90.87,80.0,Tercapai
385894,42,25,9,2025-08-22,94.63,90.0,Tercapai
385895,42,25,10,2025-08-22,78.31,72.0,Tercapai
385896,42,25,11,2025-08-22,95.14,83.0,Tercapai
385897,42,25,12,2025-08-22,92.03,88.0,Tercapai
385898,42,25,13,2025-08-22,92.08,78.0,Tercapai
385899,42,25,14,2025-08-22,86.13,85.0,Tercapai
385900,42,25,15,2025-08-22,89.23,82.0,Tercapai
385901,42,25,1,2025-08-06,89.14,80.0,Tercapai
385902,42,25,2,2025-08-06,94.15,80.0,Tercapai
385903,42,25,3,2025-08-06,87.29,82.0,Tercapai
385904,42,25,4,2025-08-06,95.91,85.0,Tercapai
385905,42,25,5,2025-08-06,90.12,85.0,Tercapai
385906,42,25,6,2025-08-06,83.17,75.0,Tercapai
385907,42,25,7,2025-08-06,91.11,88.0,Tercapai
385908,42,25,8,2025-08-06,88.3,80.0,Tercapai
385909,42,25,9,2025-08-06,86.82,90.0,Tidak Tercapai
385910,42,25,10,2025-08-06,92.25,72.0,Tercapai
385911,42,25,11,2025-08-06,95.0,83.0,Tercapai
385912,42,25,12,2025-08-06,93.42,88.0,Tercapai
385913,42,25,13,2025-08-06,91.16,78.0,Tercapai
385914,42,25,14,2025-08-06,83.78,85.0,Tidak Tercapai
385915,42,25,15,2025-08-06,88.88,82.0,Tercapai
385916,42,25,1,2025-06-24,94.44,80.0,Tercapai
385917,42,25,2,2025-06-24,87.81,80.0,Tercapai
385918,42,25,3,2025-06-24,80.65,82.0,Tidak Tercapai
385919,42,25,4,2025-06-24,88.72,85.0,Tercapai
385920,42,25,5,2025-06-24,89.02,85.0,Tercapai
385921,42,25,6,2025-06-24,89.0,75.0,Tercapai
385922,42,25,7,2025-06-24,95.03,88.0,Tercapai
385923,42,25,8,2025-06-24,93.72,80.0,Tercapai
385924,42,25,9,2025-06-24,96.36,90.0,Tercapai
385925,42,25,10,2025-06-24,91.72,72.0,Tercapai
385926,42,25,11,2025-06-24,88.15,83.0,Tercapai
385927,42,25,12,2025-06-24,94.25,88.0,Tercapai
385928,42,25,13,2025-06-24,93.68,78.0,Tercapai
385929,42,25,14,2025-06-24,85.17,85.0,Tercapai
385930,42,25,15,2025-06-24,86.23,82.0,Tercapai
385931,42,37,1,2023-07-17,87.97,80.0,Tercapai
385932,42,37,2,2023-07-17,88.26,80.0,Tercapai
385933,42,37,3,2023-07-17,91.25,82.0,Tercapai
385934,42,37,4,2023-07-17,86.47,85.0,Tercapai
385935,42,37,5,2023-07-17,85.62,85.0,Tercapai
385936,42,37,6,2023-07-17,85.5,75.0,Tercapai
385937,42,37,7,2023-07-17,95.47,88.0,Tercapai
385938,42,37,8,2023-07-17,90.62,80.0,Tercapai
385939,42,37,9,2023-07-17,93.87,90.0,Tercapai
385940,42,37,10,2023-07-17,86.27,72.0,Tercapai
385941,42,37,11,2023-07-17,97.06,83.0,Tercapai
385942,42,37,12,2023-07-17,88.93,88.0,Tercapai
385943,42,37,13,2023-07-17,95.18,78.0,Tercapai
385944,42,37,14,2023-07-17,89.35,85.0,Tercapai
385945,42,37,15,2023-07-17,90.01,82.0,Tercapai
385946,42,37,1,2023-07-23,98.0,80.0,Tercapai
385947,42,37,2,2023-07-23,86.88,80.0,Tercapai
385948,42,37,3,2023-07-23,87.38,82.0,Tercapai
385949,42,37,4,2023-07-23,84.3,85.0,Tidak Tercapai
385950,42,37,5,2023-07-23,91.95,85.0,Tercapai
385951,42,37,6,2023-07-23,93.55,75.0,Tercapai
385952,42,37,7,2023-07-23,97.4,88.0,Tercapai
385953,42,37,8,2023-07-23,94.86,80.0,Tercapai
385954,42,37,9,2023-07-23,93.81,90.0,Tercapai
385955,42,37,10,2023-07-23,85.38,72.0,Tercapai
385956,42,37,11,2023-07-23,86.69,83.0,Tercapai
385957,42,37,12,2023-07-23,98.0,88.0,Tercapai
385958,42,37,13,2023-07-23,92.22,78.0,Tercapai
385959,42,37,14,2023-07-23,86.89,85.0,Tercapai
385960,42,37,15,2023-07-23,95.22,82.0,Tercapai
385961,42,37,1,2023-06-23,88.09,80.0,Tercapai
385962,42,37,2,2023-06-23,92.91,80.0,Tercapai
385963,42,37,3,2023-06-23,88.91,82.0,Tercapai
385964,42,37,4,2023-06-23,91.75,85.0,Tercapai
385965,42,37,5,2023-06-23,89.29,85.0,Tercapai
385966,42,37,6,2023-06-23,83.44,75.0,Tercapai
385967,42,37,7,2023-06-23,92.75,88.0,Tercapai
385968,42,37,8,2023-06-23,95.16,80.0,Tercapai
385969,42,37,9,2023-06-23,95.35,90.0,Tercapai
385970,42,37,10,2023-06-23,90.24,72.0,Tercapai
385971,42,37,11,2023-06-23,89.81,83.0,Tercapai
385972,42,37,12,2023-06-23,92.39,88.0,Tercapai
385973,42,37,13,2023-06-23,89.31,78.0,Tercapai
385974,42,37,14,2023-06-23,92.13,85.0,Tercapai
385975,42,37,15,2023-06-23,91.6,82.0,Tercapai
385976,42,14,1,2024-08-11,92.99,80.0,Tercapai
385977,42,14,2,2024-08-11,94.38,80.0,Tercapai
385978,42,14,3,2024-08-11,91.04,82.0,Tercapai
385979,42,14,4,2024-08-11,89.57,85.0,Tercapai
385980,42,14,5,2024-08-11,85.12,85.0,Tercapai
385981,42,14,6,2024-08-11,87.63,75.0,Tercapai
385982,42,14,7,2024-08-11,89.69,88.0,Tercapai
385983,42,14,8,2024-08-11,89.37,80.0,Tercapai
385984,42,14,9,2024-08-11,93.19,90.0,Tercapai
385985,42,14,10,2024-08-11,83.23,72.0,Tercapai
385986,42,14,11,2024-08-11,85.69,83.0,Tercapai
385987,42,14,12,2024-08-11,89.22,88.0,Tercapai
385988,42,14,13,2024-08-11,91.25,78.0,Tercapai
385989,42,14,14,2024-08-11,83.9,85.0,Tidak Tercapai
385990,42,14,15,2024-08-11,90.63,82.0,Tercapai
385991,42,14,1,2024-09-09,98.0,80.0,Tercapai
385992,42,14,2,2024-09-09,95.99,80.0,Tercapai
385993,42,14,3,2024-09-09,96.16,82.0,Tercapai
385994,42,14,4,2024-09-09,91.78,85.0,Tercapai
385995,42,14,5,2024-09-09,94.49,85.0,Tercapai
385996,42,14,6,2024-09-09,86.87,75.0,Tercapai
385997,42,14,7,2024-09-09,91.15,88.0,Tercapai
385998,42,14,8,2024-09-09,82.82,80.0,Tercapai
385999,42,14,9,2024-09-09,98.0,90.0,Tercapai
386000,42,14,10,2024-09-09,93.8,72.0,Tercapai
386001,42,14,11,2024-09-09,92.47,83.0,Tercapai
386002,42,14,12,2024-09-09,92.52,88.0,Tercapai
386003,42,14,13,2024-09-09,89.77,78.0,Tercapai
386004,42,14,14,2024-09-09,91.75,85.0,Tercapai
386005,42,14,15,2024-09-09,96.34,82.0,Tercapai
386006,44,25,1,2025-07-24,82.91,80.0,Tercapai
386007,44,25,2,2025-07-24,90.44,80.0,Tercapai
386008,44,25,3,2025-07-24,86.08,82.0,Tercapai
386009,44,25,4,2025-07-24,87.44,85.0,Tercapai
386010,44,25,5,2025-07-24,88.65,85.0,Tercapai
386011,44,25,6,2025-07-24,85.41,75.0,Tercapai
386012,44,25,7,2025-07-24,89.62,88.0,Tercapai
386013,44,25,8,2025-07-24,88.26,80.0,Tercapai
386014,44,25,9,2025-07-24,96.32,90.0,Tercapai
386015,44,25,10,2025-07-24,86.55,72.0,Tercapai
386016,44,25,11,2025-07-24,91.74,83.0,Tercapai
386017,44,25,12,2025-07-24,85.54,88.0,Tidak Tercapai
386018,44,25,13,2025-07-24,87.68,78.0,Tercapai
386019,44,25,14,2025-07-24,90.19,85.0,Tercapai
386020,44,25,15,2025-07-24,89.14,82.0,Tercapai
386021,44,25,1,2025-06-24,92.21,80.0,Tercapai
386022,44,25,2,2025-06-24,96.09,80.0,Tercapai
386023,44,25,3,2025-06-24,91.56,82.0,Tercapai
386024,44,25,4,2025-06-24,88.25,85.0,Tercapai
386025,44,25,5,2025-06-24,86.14,85.0,Tercapai
386026,44,25,6,2025-06-24,78.0,75.0,Tercapai
386027,44,25,7,2025-06-24,90.31,88.0,Tercapai
386028,44,25,8,2025-06-24,88.76,80.0,Tercapai
386029,44,25,9,2025-06-24,95.23,90.0,Tercapai
386030,44,25,10,2025-06-24,85.41,72.0,Tercapai
386031,44,25,11,2025-06-24,90.76,83.0,Tercapai
386032,44,25,12,2025-06-24,84.67,88.0,Tidak Tercapai
386033,44,25,13,2025-06-24,86.62,78.0,Tercapai
386034,44,25,14,2025-06-24,89.59,85.0,Tercapai
386035,44,25,15,2025-06-24,95.91,82.0,Tercapai
386036,44,27,1,2025-09-13,90.46,80.0,Tercapai
386037,44,27,2,2025-09-13,91.95,80.0,Tercapai
386038,44,27,3,2025-09-13,92.14,82.0,Tercapai
386039,44,27,4,2025-09-13,85.97,85.0,Tercapai
386040,44,27,5,2025-09-13,90.09,85.0,Tercapai
386041,44,27,6,2025-09-13,85.21,75.0,Tercapai
386042,44,27,7,2025-09-13,94.83,88.0,Tercapai
386043,44,27,8,2025-09-13,91.33,80.0,Tercapai
386044,44,27,9,2025-09-13,95.85,90.0,Tercapai
386045,44,27,10,2025-09-13,84.07,72.0,Tercapai
386046,44,27,11,2025-09-13,95.28,83.0,Tercapai
386047,44,27,12,2025-09-13,98.0,88.0,Tercapai
386048,44,27,13,2025-09-13,87.28,78.0,Tercapai
386049,44,27,14,2025-09-13,87.62,85.0,Tercapai
386050,44,27,15,2025-09-13,91.61,82.0,Tercapai
386051,44,27,1,2025-10-04,93.56,80.0,Tercapai
386052,44,27,2,2025-10-04,88.85,80.0,Tercapai
386053,44,27,3,2025-10-04,78.89,82.0,Tidak Tercapai
386054,44,27,4,2025-10-04,93.56,85.0,Tercapai
386055,44,27,5,2025-10-04,91.47,85.0,Tercapai
386056,44,27,6,2025-10-04,81.7,75.0,Tercapai
386057,44,27,7,2025-10-04,89.68,88.0,Tercapai
386058,44,27,8,2025-10-04,96.29,80.0,Tercapai
386059,44,27,9,2025-10-04,98.0,90.0,Tercapai
386060,44,27,10,2025-10-04,90.09,72.0,Tercapai
386061,44,27,11,2025-10-04,92.19,83.0,Tercapai
386062,44,27,12,2025-10-04,92.09,88.0,Tercapai
386063,44,27,13,2025-10-04,90.35,78.0,Tercapai
386064,44,27,14,2025-10-04,92.75,85.0,Tercapai
386065,44,27,15,2025-10-04,87.74,82.0,Tercapai
386066,44,35,1,2026-05-13,87.98,80.0,Tercapai
386067,44,35,2,2026-05-13,94.34,80.0,Tercapai
386068,44,35,3,2026-05-13,88.65,82.0,Tercapai
386069,44,35,4,2026-05-13,93.63,85.0,Tercapai
386070,44,35,5,2026-05-13,86.45,85.0,Tercapai
386071,44,35,6,2026-05-13,87.61,75.0,Tercapai
386072,44,35,7,2026-05-13,88.58,88.0,Tercapai
386073,44,35,8,2026-05-13,90.83,80.0,Tercapai
386074,44,35,9,2026-05-13,89.63,90.0,Tidak Tercapai
386075,44,35,10,2026-05-13,85.1,72.0,Tercapai
386076,44,35,11,2026-05-13,87.78,83.0,Tercapai
386077,44,35,12,2026-05-13,94.23,88.0,Tercapai
386078,44,35,13,2026-05-13,93.31,78.0,Tercapai
386079,44,35,14,2026-05-13,82.75,85.0,Tidak Tercapai
386080,44,35,15,2026-05-13,95.47,82.0,Tercapai
386081,44,35,1,2026-04-17,98.0,80.0,Tercapai
386082,44,35,2,2026-04-17,91.86,80.0,Tercapai
386083,44,35,3,2026-04-17,87.44,82.0,Tercapai
386084,44,35,4,2026-04-17,98.0,85.0,Tercapai
386085,44,35,5,2026-04-17,85.07,85.0,Tercapai
386086,44,35,6,2026-04-17,88.74,75.0,Tercapai
386087,44,35,7,2026-04-17,93.34,88.0,Tercapai
386088,44,35,8,2026-04-17,96.41,80.0,Tercapai
386089,44,35,9,2026-04-17,97.0,90.0,Tercapai
386090,44,35,10,2026-04-17,85.92,72.0,Tercapai
386091,44,35,11,2026-04-17,90.39,83.0,Tercapai
386092,44,35,12,2026-04-17,91.52,88.0,Tercapai
386093,44,35,13,2026-04-17,88.18,78.0,Tercapai
386094,44,35,14,2026-04-17,89.85,85.0,Tercapai
386095,44,35,15,2026-04-17,89.73,82.0,Tercapai
386096,44,35,1,2026-05-08,85.57,80.0,Tercapai
386097,44,35,2,2026-05-08,95.2,80.0,Tercapai
386098,44,35,3,2026-05-08,87.06,82.0,Tercapai
386099,44,35,4,2026-05-08,84.37,85.0,Tidak Tercapai
386100,44,35,5,2026-05-08,88.22,85.0,Tercapai
386101,44,35,6,2026-05-08,88.04,75.0,Tercapai
386102,44,35,7,2026-05-08,85.69,88.0,Tidak Tercapai
386103,44,35,8,2026-05-08,91.96,80.0,Tercapai
386104,44,35,9,2026-05-08,91.14,90.0,Tercapai
386105,44,35,10,2026-05-08,92.79,72.0,Tercapai
386106,44,35,11,2026-05-08,94.64,83.0,Tercapai
386107,44,35,12,2026-05-08,90.4,88.0,Tercapai
386108,44,35,13,2026-05-08,88.2,78.0,Tercapai
386109,44,35,14,2026-05-08,88.44,85.0,Tercapai
386110,44,35,15,2026-05-08,92.95,82.0,Tercapai
386111,44,38,1,2023-09-14,90.71,80.0,Tercapai
386112,44,38,2,2023-09-14,90.04,80.0,Tercapai
386113,44,38,3,2023-09-14,89.01,82.0,Tercapai
386114,44,38,4,2023-09-14,86.69,85.0,Tercapai
386115,44,38,5,2023-09-14,87.6,85.0,Tercapai
386116,44,38,6,2023-09-14,80.5,75.0,Tercapai
386117,44,38,7,2023-09-14,95.21,88.0,Tercapai
386118,44,38,8,2023-09-14,91.85,80.0,Tercapai
386119,44,38,9,2023-09-14,92.1,90.0,Tercapai
386120,44,38,10,2023-09-14,93.45,72.0,Tercapai
386121,44,38,11,2023-09-14,93.11,83.0,Tercapai
386122,44,38,12,2023-09-14,88.18,88.0,Tercapai
386123,44,38,13,2023-09-14,93.8,78.0,Tercapai
386124,44,38,14,2023-09-14,90.2,85.0,Tercapai
386125,44,38,15,2023-09-14,92.19,82.0,Tercapai
386126,44,15,1,2024-10-20,89.31,80.0,Tercapai
386127,44,15,2,2024-10-20,92.38,80.0,Tercapai
386128,44,15,3,2024-10-20,87.89,82.0,Tercapai
386129,44,15,4,2024-10-20,90.75,85.0,Tercapai
386130,44,15,5,2024-10-20,82.14,85.0,Tidak Tercapai
386131,44,15,6,2024-10-20,86.29,75.0,Tercapai
386132,44,15,7,2024-10-20,97.83,88.0,Tercapai
386133,44,15,8,2024-10-20,88.12,80.0,Tercapai
386134,44,15,9,2024-10-20,92.69,90.0,Tercapai
386135,44,15,10,2024-10-20,85.24,72.0,Tercapai
386136,44,15,11,2024-10-20,88.55,83.0,Tercapai
386137,44,15,12,2024-10-20,84.07,88.0,Tidak Tercapai
386138,44,15,13,2024-10-20,90.0,78.0,Tercapai
386139,44,15,14,2024-10-20,89.28,85.0,Tercapai
386140,44,15,15,2024-10-20,90.62,82.0,Tercapai
386141,44,15,1,2024-08-31,88.5,80.0,Tercapai
386142,44,15,2,2024-08-31,89.16,80.0,Tercapai
386143,44,15,3,2024-08-31,90.63,82.0,Tercapai
386144,44,15,4,2024-08-31,86.38,85.0,Tercapai
386145,44,15,5,2024-08-31,85.04,85.0,Tercapai
386146,44,15,6,2024-08-31,85.08,75.0,Tercapai
386147,44,15,7,2024-08-31,92.01,88.0,Tercapai
386148,44,15,8,2024-08-31,93.95,80.0,Tercapai
386149,44,15,9,2024-08-31,90.73,90.0,Tercapai
386150,44,15,10,2024-08-31,85.43,72.0,Tercapai
386151,44,15,11,2024-08-31,92.15,83.0,Tercapai
386152,44,15,12,2024-08-31,86.51,88.0,Tidak Tercapai
386153,44,15,13,2024-08-31,89.08,78.0,Tercapai
386154,44,15,14,2024-08-31,81.92,85.0,Tidak Tercapai
386155,44,15,15,2024-08-31,82.81,82.0,Tercapai
386156,44,32,1,2026-02-26,91.19,80.0,Tercapai
386157,44,32,2,2026-02-26,88.56,80.0,Tercapai
386158,44,32,3,2026-02-26,88.63,82.0,Tercapai
386159,44,32,4,2026-02-26,87.86,85.0,Tercapai
386160,44,32,5,2026-02-26,84.51,85.0,Tidak Tercapai
386161,44,32,6,2026-02-26,86.78,75.0,Tercapai
386162,44,32,7,2026-02-26,86.58,88.0,Tidak Tercapai
386163,44,32,8,2026-02-26,94.77,80.0,Tercapai
386164,44,32,9,2026-02-26,89.12,90.0,Tidak Tercapai
386165,44,32,10,2026-02-26,85.26,72.0,Tercapai
386166,44,32,11,2026-02-26,88.24,83.0,Tercapai
386167,44,32,12,2026-02-26,92.89,88.0,Tercapai
386168,44,32,13,2026-02-26,88.75,78.0,Tercapai
386169,44,32,14,2026-02-26,86.11,85.0,Tercapai
386170,44,32,15,2026-02-26,92.89,82.0,Tercapai
386171,44,32,1,2026-01-24,90.91,80.0,Tercapai
386172,44,32,2,2026-01-24,92.61,80.0,Tercapai
386173,44,32,3,2026-01-24,85.37,82.0,Tercapai
386174,44,32,4,2026-01-24,83.89,85.0,Tidak Tercapai
386175,44,32,5,2026-01-24,89.18,85.0,Tercapai
386176,44,32,6,2026-01-24,86.69,75.0,Tercapai
386177,44,32,7,2026-01-24,94.0,88.0,Tercapai
386178,44,32,8,2026-01-24,90.52,80.0,Tercapai
386179,44,32,9,2026-01-24,95.52,90.0,Tercapai
386180,44,32,10,2026-01-24,81.12,72.0,Tercapai
386181,44,32,11,2026-01-24,98.0,83.0,Tercapai
386182,44,32,12,2026-01-24,91.23,88.0,Tercapai
386183,44,32,13,2026-01-24,93.25,78.0,Tercapai
386184,44,32,14,2026-01-24,85.88,85.0,Tercapai
386185,44,32,15,2026-01-24,91.88,82.0,Tercapai
386186,44,32,1,2026-03-22,86.24,80.0,Tercapai
386187,44,32,2,2026-03-22,92.39,80.0,Tercapai
386188,44,32,3,2026-03-22,87.56,82.0,Tercapai
386189,44,32,4,2026-03-22,88.91,85.0,Tercapai
386190,44,32,5,2026-03-22,91.25,85.0,Tercapai
386191,44,32,6,2026-03-22,83.49,75.0,Tercapai
386192,44,32,7,2026-03-22,89.41,88.0,Tercapai
386193,44,32,8,2026-03-22,92.4,80.0,Tercapai
386194,44,32,9,2026-03-22,98.0,90.0,Tercapai
386195,44,32,10,2026-03-22,86.32,72.0,Tercapai
386196,44,32,11,2026-03-22,94.87,83.0,Tercapai
386197,44,32,12,2026-03-22,91.43,88.0,Tercapai
386198,44,32,13,2026-03-22,97.6,78.0,Tercapai
386199,44,32,14,2026-03-22,82.69,85.0,Tidak Tercapai
386200,44,32,15,2026-03-22,91.14,82.0,Tercapai
386201,44,36,1,2026-04-29,86.01,80.0,Tercapai
386202,44,36,2,2026-04-29,82.93,80.0,Tercapai
386203,44,36,3,2026-04-29,90.72,82.0,Tercapai
386204,44,36,4,2026-04-29,90.17,85.0,Tercapai
386205,44,36,5,2026-04-29,88.69,85.0,Tercapai
386206,44,36,6,2026-04-29,88.3,75.0,Tercapai
386207,44,36,7,2026-04-29,98.0,88.0,Tercapai
386208,44,36,8,2026-04-29,90.8,80.0,Tercapai
386209,44,36,9,2026-04-29,97.53,90.0,Tercapai
386210,44,36,10,2026-04-29,85.39,72.0,Tercapai
386211,44,36,11,2026-04-29,94.76,83.0,Tercapai
386212,44,36,12,2026-04-29,91.88,88.0,Tercapai
386213,44,36,13,2026-04-29,90.27,78.0,Tercapai
386214,44,36,14,2026-04-29,96.05,85.0,Tercapai
386215,44,36,15,2026-04-29,95.82,82.0,Tercapai
386216,44,36,1,2026-04-28,92.18,80.0,Tercapai
386217,44,36,2,2026-04-28,83.64,80.0,Tercapai
386218,44,36,3,2026-04-28,88.42,82.0,Tercapai
386219,44,36,4,2026-04-28,98.0,85.0,Tercapai
386220,44,36,5,2026-04-28,88.88,85.0,Tercapai
386221,44,36,6,2026-04-28,92.53,75.0,Tercapai
386222,44,36,7,2026-04-28,97.76,88.0,Tercapai
386223,44,36,8,2026-04-28,92.47,80.0,Tercapai
386224,44,36,9,2026-04-28,92.8,90.0,Tercapai
386225,44,36,10,2026-04-28,79.14,72.0,Tercapai
386226,44,36,11,2026-04-28,96.12,83.0,Tercapai
386227,44,36,12,2026-04-28,89.86,88.0,Tercapai
386228,44,36,13,2026-04-28,92.32,78.0,Tercapai
386229,44,36,14,2026-04-28,85.31,85.0,Tercapai
386230,44,36,15,2026-04-28,90.77,82.0,Tercapai
386231,44,18,1,2024-11-24,90.02,80.0,Tercapai
386232,44,18,2,2024-11-24,90.85,80.0,Tercapai
386233,44,18,3,2024-11-24,84.02,82.0,Tercapai
386234,44,18,4,2024-11-24,92.11,85.0,Tercapai
386235,44,18,5,2024-11-24,85.84,85.0,Tercapai
386236,44,18,6,2024-11-24,81.07,75.0,Tercapai
386237,44,18,7,2024-11-24,90.51,88.0,Tercapai
386238,44,18,8,2024-11-24,90.03,80.0,Tercapai
386239,44,18,9,2024-11-24,94.43,90.0,Tercapai
386240,44,18,10,2024-11-24,90.71,72.0,Tercapai
386241,44,18,11,2024-11-24,91.06,83.0,Tercapai
386242,44,18,12,2024-11-24,90.48,88.0,Tercapai
386243,44,18,13,2024-11-24,86.04,78.0,Tercapai
386244,44,18,14,2024-11-24,90.8,85.0,Tercapai
386245,44,18,15,2024-11-24,90.55,82.0,Tercapai
386246,44,18,1,2024-11-28,88.43,80.0,Tercapai
386247,44,18,2,2024-11-28,83.24,80.0,Tercapai
386248,44,18,3,2024-11-28,92.98,82.0,Tercapai
386249,44,18,4,2024-11-28,83.63,85.0,Tidak Tercapai
386250,44,18,5,2024-11-28,85.86,85.0,Tercapai
386251,44,18,6,2024-11-28,88.19,75.0,Tercapai
386252,44,18,7,2024-11-28,86.71,88.0,Tidak Tercapai
386253,44,18,8,2024-11-28,84.68,80.0,Tercapai
386254,44,18,9,2024-11-28,86.43,90.0,Tidak Tercapai
386255,44,18,10,2024-11-28,88.47,72.0,Tercapai
386256,44,18,11,2024-11-28,89.98,83.0,Tercapai
386257,44,18,12,2024-11-28,98.0,88.0,Tercapai
386258,44,18,13,2024-11-28,86.42,78.0,Tercapai
386259,44,18,14,2024-11-28,84.7,85.0,Tidak Tercapai
386260,44,18,15,2024-11-28,87.93,82.0,Tercapai
386261,44,18,1,2025-01-03,91.66,80.0,Tercapai
386262,44,18,2,2025-01-03,89.16,80.0,Tercapai
386263,44,18,3,2025-01-03,90.95,82.0,Tercapai
386264,44,18,4,2025-01-03,85.38,85.0,Tercapai
386265,44,18,5,2025-01-03,83.97,85.0,Tidak Tercapai
386266,44,18,6,2025-01-03,81.51,75.0,Tercapai
386267,44,18,7,2025-01-03,84.02,88.0,Tidak Tercapai
386268,44,18,8,2025-01-03,88.99,80.0,Tercapai
386269,44,18,9,2025-01-03,93.75,90.0,Tercapai
386270,44,18,10,2025-01-03,84.59,72.0,Tercapai
386271,44,18,11,2025-01-03,97.16,83.0,Tercapai
386272,44,18,12,2025-01-03,96.1,88.0,Tercapai
386273,44,18,13,2025-01-03,89.63,78.0,Tercapai
386274,44,18,14,2025-01-03,82.53,85.0,Tidak Tercapai
386275,44,18,15,2025-01-03,88.82,82.0,Tercapai
386276,58,28,1,2025-10-22,62.51,80.0,Tidak Tercapai
386277,58,28,2,2025-10-22,62.25,80.0,Tidak Tercapai
386278,58,28,3,2025-10-22,60.07,82.0,Tidak Tercapai
386279,58,28,4,2025-10-22,60.27,85.0,Tidak Tercapai
386280,58,28,5,2025-10-22,61.47,85.0,Tidak Tercapai
386281,58,28,6,2025-10-22,59.35,75.0,Tidak Tercapai
386282,58,28,7,2025-10-22,67.14,88.0,Tidak Tercapai
386283,58,28,8,2025-10-22,66.83,80.0,Tidak Tercapai
386284,58,28,9,2025-10-22,65.11,90.0,Tidak Tercapai
386285,58,28,10,2025-10-22,66.93,72.0,Tidak Tercapai
386286,58,28,11,2025-10-22,62.8,83.0,Tidak Tercapai
386287,58,28,12,2025-10-22,58.93,88.0,Tidak Tercapai
386288,58,28,13,2025-10-22,66.92,78.0,Tidak Tercapai
386289,58,28,14,2025-10-22,59.53,85.0,Tidak Tercapai
386290,58,28,15,2025-10-22,66.65,82.0,Tidak Tercapai
386291,58,9,1,2024-03-15,54.39,80.0,Tidak Tercapai
386292,58,9,2,2024-03-15,71.47,80.0,Tidak Tercapai
386293,58,9,3,2024-03-15,66.23,82.0,Tidak Tercapai
386294,58,9,4,2024-03-15,56.45,85.0,Tidak Tercapai
386295,58,9,5,2024-03-15,56.55,85.0,Tidak Tercapai
386296,58,9,6,2024-03-15,69.73,75.0,Tidak Tercapai
386297,58,9,7,2024-03-15,62.89,88.0,Tidak Tercapai
386298,58,9,8,2024-03-15,61.45,80.0,Tidak Tercapai
386299,58,9,9,2024-03-15,59.01,90.0,Tidak Tercapai
386300,58,9,10,2024-03-15,59.63,72.0,Tidak Tercapai
386301,58,9,11,2024-03-15,66.18,83.0,Tidak Tercapai
386302,58,9,12,2024-03-15,69.43,88.0,Tidak Tercapai
386303,58,9,13,2024-03-15,58.91,78.0,Tidak Tercapai
386304,58,9,14,2024-03-15,56.37,85.0,Tidak Tercapai
386305,58,9,15,2024-03-15,67.24,82.0,Tidak Tercapai
386306,58,9,1,2024-04-11,70.38,80.0,Tidak Tercapai
386307,58,9,2,2024-04-11,58.78,80.0,Tidak Tercapai
386308,58,9,3,2024-04-11,68.7,82.0,Tidak Tercapai
386309,58,9,4,2024-04-11,64.0,85.0,Tidak Tercapai
386310,58,9,5,2024-04-11,68.75,85.0,Tidak Tercapai
386311,58,9,6,2024-04-11,62.51,75.0,Tidak Tercapai
386312,58,9,7,2024-04-11,55.51,88.0,Tidak Tercapai
386313,58,9,8,2024-04-11,65.17,80.0,Tidak Tercapai
386314,58,9,9,2024-04-11,74.66,90.0,Tidak Tercapai
386315,58,9,10,2024-04-11,57.79,72.0,Tidak Tercapai
386316,58,9,11,2024-04-11,66.13,83.0,Tidak Tercapai
